u,v,key,osmid,highway,maxspeed,name,oneway,ref,reversed,length,geometry,lanes,access,bridge,junction,tunnel,area,width,service
2730860329,3662730961,0,267648285,residential,,,False,,False,13.551687507974686,"LINESTRING (78.4280446 17.3450783, 78.4280229 17.3449582)",,,,,,,,
2461496985,2461496998,0,238304700,tertiary,,,False,,False,94.79340721459634,"LINESTRING (78.410287 17.3838666, 78.4103673 17.3843032, 78.4104103 17.3845369, 78.4104145 17.3847088)",,,,,,,,
2232016508,3598260082,0,126381295,residential,,,False,,False,105.56444706574092,"LINESTRING (78.5243359 17.4412647, 78.5247735 17.4415627, 78.5251175 17.4418504)",,,,,,,,
1748893704,1748893693,0,163124392,residential,,,False,,True,46.751609488335895,"LINESTRING (78.4242071 17.4501354, 78.4237693 17.4501838)",,,,,,,,
3612564627,4254130658,0,355705278,residential,,,False,,True,68.8304652880584,"LINESTRING (78.4845475 17.3904237, 78.4848112 17.3907838, 78.4849533 17.3909017)",,,,,,,,
11158460649,3598255194,0,354037409,residential,,,False,,True,31.295583919842468,"LINESTRING (78.4969823 17.4237925, 78.4968714 17.4235317)",,,,,,,,
4175484007,13385897528,0,1459501942,residential,,,False,,True,75.13979606875752,"LINESTRING (78.4189832 17.3887779, 78.418296 17.3889409)",,military,,,,,,
3550344389,2783285685,0,273481186,residential,,,False,,False,25.09406303085491,"LINESTRING (78.4102415 17.507074, 78.4102532 17.5068486)",,,,,,,,
11866005934,11866005935,0,1278130930,residential,,,False,,False,38.52978246783568,"LINESTRING (78.5736736 17.482048, 78.5740157 17.4819314)",,,,,,,,
2244119586,2244119587,0,1124065866,tertiary,,Akbar Bagh Road,False,,True,48.8706357467395,"LINESTRING (78.5046013 17.3677574, 78.5041462 17.3678245)",,,,,,,,
3612575508,3612575699,0,355688473,residential,,,False,,True,27.125297395102383,"LINESTRING (78.5350983 17.4137777, 78.5350324 17.4140134)",,,,,,,,
2855064430,2855064401,0,281545895,residential,,,False,,True,47.89880614867519,"LINESTRING (78.50164 17.4294973, 78.5014398 17.4291112)",,,,,,,,
2852309305,2852309210,0,281255723,residential,,,False,,False,85.37764403673545,"LINESTRING (78.4310813 17.5132038, 78.4315194 17.5125596)",,,,,,,,
12836584783,12836584784,0,1386551048,tertiary,,,True,,False,92.98035816322134,"LINESTRING (78.5651643 17.339797, 78.5643882 17.3401848)",,,,,,,,
3602307414,2249841568,0,354536116,living_street,,,False,,False,76.17014124181469,"LINESTRING (78.4000219 17.4535667, 78.3993713 17.4538566)",,,,,,,,
2795871602,2795871607,0,274917243,residential,,,False,,True,47.57729885870949,"LINESTRING (78.4133524 17.4066881, 78.4137999 17.4067153)",,,,,,,,
2222561967,2222561956,0,212406269,residential,,,False,,True,22.919682893013192,"LINESTRING (78.53844 17.4780159, 78.538264 17.4778963)",,,,,,,,
2232016674,2232016680,0,213522333,residential,,,False,,True,60.06151231177879,"LINESTRING (78.513828 17.444312, 78.513511 17.4443448, 78.5132677 17.4443872)",,,,,,,,
4207033243,3127113758,0,307529137,residential,,,False,,True,33.69916259975962,"LINESTRING (78.3974343 17.3987201, 78.3971169 17.3987307)",,,,,,,,
660103552,3598380204,0,51718922,tertiary,,,False,,False,44.29100743125078,"LINESTRING (78.6135692 17.3203282, 78.6134591 17.319944)",,,,,,,,
2231827221,2231827224,0,826127794,residential,,,False,,False,41.88697160392261,"LINESTRING (78.543917 17.4469324, 78.5435233 17.4469613)",,,,,,,,
1312275158,1312276036,0,354532263,residential,,,False,,True,54.73022643039135,"LINESTRING (78.4323239 17.4275722, 78.4328381 17.4275325)",,,,,,,,
6308232676,2236747596,0,698207005,residential,,,False,,True,7.419747682184677,"LINESTRING (78.508795 17.3941143, 78.508797 17.394181)",,,,,,,,
11462565770,7719322209,0,1424979241,secondary,,Kandikal Gate New Flyover road,False,,True,50.30877416274179,"LINESTRING (78.4786529 17.3418408, 78.4789108 17.3414612)",,,,,,,,
2782801965,2782801933,0,823514989,residential,,,False,,True,37.42809715050703,"LINESTRING (78.5062995 17.5009171, 78.5065904 17.5007265)",,,,,,,,
4471276859,2726464493,0,513815073,residential,,,False,,True,22.009012339343023,"LINESTRING (78.5819496 17.3120305, 78.5821469 17.3119697)",,,,,,,,
2584927207,7710488087,0,823744205,residential,,,False,,True,117.58348800333034,"LINESTRING (78.5654116 17.3685714, 78.5653407 17.3683345, 78.5652683 17.3681194, 78.5652335 17.3680222, 78.565204 17.36793, 78.5651637 17.367738, 78.5651369 17.3676356, 78.565114 17.3675538)",,,,,,,,
3679983857,353688125,0,31612642,residential,,,False,,True,62.990407659695926,"LINESTRING (78.4339236 17.4367642, 78.4341076 17.4373028)",,,,,,,,
2222049522,2222049582,0,212344691,residential,,,False,,False,51.449472186107066,"LINESTRING (78.2975285 17.4783841, 78.2974641 17.4788427)",,,,,,,,
2249699127,2249699136,0,215511098,residential,,,False,,True,51.48675624571466,"LINESTRING (78.5491968 17.3279307, 78.5493946 17.3279325, 78.5496774 17.3279805)",,,,,,,,
1596288281,1596288357,0,1425510664,residential,,Road No 2/B,False,,False,45.573502451311846,"LINESTRING (78.5471565 17.3612604, 78.5470557 17.3616588)",,,,,,,,
2802932058,7672901383,0,275630229,residential,,,False,,False,72.3031250926638,"LINESTRING (78.6141027 17.3127541, 78.6140164 17.312341, 78.613994 17.312113)",,,,,,,,
2231949161,1936294222,0,183252656,tertiary,,Lingampalli Station Road,False,,False,232.8182548508581,"LINESTRING (78.3179128 17.4838408, 78.3179745 17.4838553, 78.318511 17.4840446, 78.3193854 17.4844642, 78.3199158 17.4846899)",,,,,,,,
11149711579,3602323296,0,354536386,residential,,,False,,True,9.61957884030692,"LINESTRING (78.4085477 17.4984662, 78.4084739 17.4985165)",,,,,,,,
1312749855,1312749854,0,116444992,residential,,,False,,True,134.13138772026886,"LINESTRING (78.4255046 17.4322018, 78.4256541 17.4325738, 78.4258107 17.4329883, 78.42591 17.4332922, 78.4259266 17.4333385)",,,,,,,,
2225461286,2225461304,0,212730457,residential,,Brindavan Colony,False,,False,109.86043169483472,"LINESTRING (78.5581218 17.4809985, 78.5581669 17.4810853, 78.5584552 17.4815263, 78.5585535 17.4816905, 78.5585842 17.4817115, 78.5586262 17.4817123, 78.5587229 17.4816596)",,,,,,,,
2795871351,2795871349,0,861156831,residential,,,False,,False,27.79997934392576,"LINESTRING (78.3931462 17.4037453, 78.3928846 17.4037314)",,,,,,,,
3602317839,3602317886,0,144262756,residential,,,False,,False,40.03273375953453,"LINESTRING (78.4105782 17.489141, 78.4107002 17.4894817)",,,,,,,,
3598282904,3598282873,0,274762375,residential,,,False,,False,50.23515900339618,"LINESTRING (78.5493895 17.5042137, 78.549822 17.5040294)",,,,,,,,
2222050412,2222050577,0,212344719,residential,,,False,,True,124.12209327680247,"LINESTRING (78.2985812 17.4830576, 78.2984667 17.4841685)",,,,,,,,
3612566477,3612566485,0,355709093,residential,,,False,,True,31.85467975254946,"LINESTRING (78.5193234 17.3955201, 78.5190324 17.3955905)",,,,,,,,
2236318273,2234830694,0,213849938,residential,,,False,,False,28.981711777095644,"LINESTRING (78.5294704 17.3869178, 78.5294237 17.386661)",,,,,,,,
3598276616,2222308100,0,212376938,residential,,,False,,False,111.2882821534448,"LINESTRING (78.5460185 17.488896, 78.5463352 17.4894102, 78.5465227 17.489773)",,,,,,,,
2859823870,2859817066,0,334712604,residential,,,False,,True,40.99424717892088,"LINESTRING (78.4403291 17.3877236, 78.4403011 17.3880913)",,,,,,,,
353639302,353639300,0,418886204,residential,,,False,,True,36.40290663145669,"LINESTRING (78.2936624 17.5111227, 78.2933362 17.5112247)",,,,,,,,
4191426747,4133153777,0,399365868,residential,,,False,,True,41.87526244534585,"LINESTRING (78.3057851 17.4797807, 78.3061797 17.4797934)",,,,,,,,
3598381417,3598381597,0,354057156,residential,,,False,,True,125.45550543666134,"LINESTRING (78.5680544 17.3271963, 78.568144 17.3283213)",,,,,,,,
3602307370,3602307426,0,418030389,residential,,,False,,True,19.91251268215419,"LINESTRING (78.3992399 17.4534147, 78.3993116 17.4535802)",,,,,,,,
2234831852,3612566373,0,213849477,residential,,,False,,False,43.23185382980767,"LINESTRING (78.5181189 17.3950433, 78.5185247 17.3950086)",,,,,,,,
3602312213,3602312208,0,354536348,residential,,,False,,False,35.734932766254566,"LINESTRING (78.4284765 17.4772099, 78.4288073 17.4771489)",,,,,,,,
3598308916,3598308906,0,354047114,residential,,,False,,False,36.66471014733639,"LINESTRING (78.5710909 17.4399648, 78.5714335 17.4399213)",,,,,,,,
2249776450,2249776523,0,355707508,residential,,,False,,True,157.35543310586428,"LINESTRING (78.5432833 17.323118, 78.5432144 17.3245316)",,,,,,,,
2857849540,2857849526,0,281809770,residential,,,False,,False,51.53139463979292,"LINESTRING (78.4785772 17.331424, 78.4785724 17.3311385, 78.4785585 17.3309611)",,,,,,,,
7679074600,7679074601,0,822412714,residential,,,False,,False,23.66130946518021,"LINESTRING (78.4038724 17.5344585, 78.4038928 17.5342466)",,,,,,,,
2857848783,2857848764,0,355693130,residential,,,False,,False,52.319240293523926,"LINESTRING (78.4783412 17.3302097, 78.4783408 17.3300548, 78.4783418 17.3300042, 78.4783425 17.3299828, 78.4783482 17.3299709, 78.4783653 17.3299658, 78.4784096 17.3299613, 78.4785877 17.3299441)",,,,,,,,
11521251390,2246072637,0,215198331,residential,,,False,,True,35.74837462692409,"LINESTRING (78.3669477 17.4168085, 78.3669989 17.4168736, 78.3671821 17.4170382)",,,,,,,,
2739329633,2739329635,0,352232995,residential,,,False,,True,23.81312456373872,"LINESTRING (78.4322259 17.3680795, 78.4320046 17.3681149)",,,,,,,,
3598273001,3598272992,0,354035240,residential,,,False,,True,49.13482042791608,"LINESTRING (78.4806649 17.4806045, 78.4811281 17.4806124)",,,,,,,,
4565190264,4565190265,0,460944171,residential,,,False,,False,38.77357817171455,"LINESTRING (78.5964337 17.3406742, 78.5962491 17.3403733)",,,,,,,,
2783189936,11464674360,0,273469555,residential,,,False,,True,39.72990182899123,"LINESTRING (78.5111923 17.5301589, 78.5108444 17.5302916)",,,,,,,,
2460248901,2460248903,0,238170930,residential,,,False,,False,23.38729801987502,"LINESTRING (78.4972807 17.4168488, 78.4970623 17.4168773)",,,,,,,,
1750183132,1750183138,0,163285928,residential,,,False,,True,91.82427435647782,"LINESTRING (78.3855795 17.4842888, 78.3847152 17.4842403)",,,,,,,,
2789805650,2789805630,0,363192392,residential,,,False,,True,72.75097966791628,"LINESTRING (78.4782208 17.4765685, 78.4780238 17.4759418)",,,,,,,,
1595997128,1595997122,0,419852338,residential,,,False,,False,102.816033475778,"LINESTRING (78.5588162 17.3675751, 78.5591299 17.3676674, 78.5597472 17.3675042)",,,,,,,,
4471444624,4471444621,0,354055785,residential,,,False,,False,44.15284556910841,"LINESTRING (78.5881771 17.3129466, 78.5877944 17.3131021)",,,,,,,,
3550390719,3550390707,0,349095895,residential,,,False,,False,13.647446833672625,"LINESTRING (78.426545 17.3468402, 78.4265254 17.3467189)",,,,,,,,
7680172282,7680172284,0,822528722,residential,,,False,,False,49.897130154867526,"LINESTRING (78.4104856 17.5296045, 78.4103352 17.5291793)",,,,,,,,
2783189418,3664722261,0,273469639,residential,,,False,,True,53.29701552585039,"LINESTRING (78.5108698 17.5145311, 78.5108517 17.5150101)",,,,,,,,
2802932450,2802932460,0,275630369,residential,,,False,,True,42.35259732486306,"LINESTRING (78.6085443 17.3239893, 78.6086295 17.3243614)",,,,,,,,
355647249,2400085519,0,30170085,residential,,,False,,False,59.21047786181447,"LINESTRING (78.448006 17.4430287, 78.4485562 17.4429391)",,,,,,,,
2852318984,3547290525,0,570607820,residential,,,False,,True,44.55840174750937,"LINESTRING (78.5549119 17.5039592, 78.5551817 17.5042664)",,,,,,,,
1340837287,4248188408,0,355697241,residential,,,False,,False,49.87931087769464,"LINESTRING (78.5501828 17.3564891, 78.5502112 17.3561726, 78.5502306 17.356043)",,,,,,,,
2222306927,2222306931,0,354038247,residential,,,False,,True,44.60232631067613,"LINESTRING (78.524197 17.4780801, 78.5238037 17.4782221)",,,,,,,,
3240264527,2852478451,0,281270066,residential,,,False,,False,15.501671822756991,"LINESTRING (78.4562527 17.4407068, 78.4563935 17.4406695)",,,,,,,,
3602306549,3602306602,0,163026835,residential,,,False,,False,42.67153138979478,"LINESTRING (78.4134028 17.4497311, 78.4135673 17.4500813)",,,,,,,,
3640239553,2988138734,0,273263968,residential,,,False,,False,13.275741604486146,"LINESTRING (78.4433663 17.5360664, 78.4434912 17.5360748)",,,,,,,,
1596065543,1596068571,0,146343336,residential,,,False,,False,27.60966076756339,"LINESTRING (78.5645492 17.3594484, 78.5642891 17.3594532)",,,,,,,,
2730650520,2730650556,0,267617708,residential,,,False,,True,65.6903509584602,"LINESTRING (78.4711779 17.3311596, 78.4711508 17.3317498)",,,,,,,,
10281703616,11843692192,0,1124345706,tertiary,,,True,,False,102.83277234900476,"LINESTRING (78.4244519 17.4141886, 78.4244329 17.414152, 78.4244169 17.41412, 78.4243629 17.4139412, 78.4243127 17.4136777, 78.4242897 17.4135463, 78.4242445 17.4132885)",,,,,,,,
2234141659,2234141629,0,314258498,residential,,,False,,True,54.676108133054576,"LINESTRING (78.5260883 17.4409224, 78.5257521 17.4405497)",,,,,,,,
2781136037,2781136024,0,273239316,residential,,,False,,False,33.30460361969305,"LINESTRING (78.4531409 17.4598055, 78.4529389 17.4595762)",,,,,,,,
3612544166,2730614874,0,355706686,residential,,,False,,True,44.80387324169418,"LINESTRING (78.4564088 17.334224, 78.4559881 17.3341912)",,,,,,,,
6152160286,2225418743,0,1271900716,residential,,,False,,True,108.76821010554823,"LINESTRING (78.3012994 17.4621549, 78.3014089 17.4622907, 78.3015238 17.4625043, 78.3015392 17.4625677, 78.3016599 17.463056)",,,,,,,,
2852573226,2852573232,0,281277732,residential,,,False,,False,40.49573517551332,"LINESTRING (78.4192463 17.5241186, 78.4196232 17.5240598)",,,,,,,,
2794281150,2794281155,0,274758252,residential,,,False,,False,21.74845072518454,"LINESTRING (78.4181687 17.375159, 78.4179824 17.3752405)",,,,,,,,
3614401487,3550349100,0,822507065,residential,,Local 11,False,,False,39.41342273187308,"LINESTRING (78.4168216 17.5261673, 78.4171757 17.5260595)",,,,,,,,
3059812693,7710977769,0,419608484,residential,,,False,,False,13.61120956270915,"LINESTRING (78.4925565 17.3284256, 78.492555 17.328548)",,,,,,,,
2730562474,3059812541,0,267610507,residential,,,False,,True,55.90335682734371,"LINESTRING (78.4544411 17.3152841, 78.4549403 17.315124)",,,,,,,,
3670021949,3602302747,0,354537816,residential,,,False,,True,190.2854370958661,"LINESTRING (78.4229671 17.4395341, 78.422916 17.4393676, 78.4229085 17.4393585, 78.4228985 17.4393528, 78.4228881 17.439352, 78.4228776 17.4393525, 78.4216651 17.4397727, 78.4214835 17.4398397, 78.4214066 17.439868)",,,,,,,,
3598311684,2796373491,0,274964924,residential,,,False,,True,44.98169512703127,"LINESTRING (78.566752 17.4524359, 78.5666969 17.4520348)",,,,,,,,
2857758212,308560763,0,28094149,residential,,,False,,False,36.08402850587819,"LINESTRING (78.4562915 17.3456244, 78.4562887 17.3452999)",,,,,,,,
2236747671,2236747682,0,355705102,residential,,brahman hostel ln,False,,False,40.95868419365733,"LINESTRING (78.5058708 17.3959279, 78.5061244 17.3962056)",,,,,,,,
7694521040,11043327866,0,824112082,residential,,High Tension Road,True,,False,36.48374139637279,"LINESTRING (78.4203718 17.4931629, 78.4203679 17.4934324, 78.4203845 17.4934888)",,,,,,,,
1317459678,2847725879,0,28110563,residential,,Mallepally Road,False,,False,34.607659320752475,"LINESTRING (78.4594879 17.3928181, 78.4598132 17.3927957)",,,,,,,,
1333975932,1333975936,0,118646542,residential,,,False,,True,82.17290779114933,"LINESTRING (78.5449273 17.4532125, 78.5447189 17.4528304, 78.5445367 17.4525758)",,,,,,,,
827285020,7174075109,0,"[31357624, 308225003]",residential,,Vikram Hospital lane,False,,False,263.1548511734132,"LINESTRING (78.3907939 17.4385452, 78.39082 17.4386279, 78.3908361 17.4387444, 78.3908267 17.4387955, 78.3907999 17.4388467, 78.3907972 17.4388966, 78.3908026 17.4390207, 78.3909349 17.4397655, 78.3909416 17.4397931, 78.3909535 17.4398146, 78.3909984 17.4398134, 78.3911455 17.4397747, 78.3912434 17.439739, 78.3913185 17.4397224, 78.3916486 17.4396594, 78.3916666 17.4396582, 78.3916864 17.4396643, 78.3917008 17.4396713, 78.3917145 17.4396873, 78.3917215 17.4397101, 78.3917253 17.4397257, 78.3917503 17.44)",,,,,,,,
2249765162,3182362540,0,215516625,residential,,,False,,True,57.207194582282206,"LINESTRING (78.3794511 17.4954911, 78.3789186 17.4955733)",,,,,,,,
2858365027,2858365060,0,281874747,residential,,,False,,False,112.37191571338896,"LINESTRING (78.4904416 17.3496126, 78.4905023 17.3502582, 78.490509 17.3502768, 78.4905224 17.3502918, 78.4905497 17.3503004, 78.4908578 17.3502708)",,,,,,,,
3579912534,2795871108,0,352233211,residential,,,False,,True,43.27931431268068,"LINESTRING (78.3929926 17.4003282, 78.3930309 17.4007157)",,,,,,,,
2244374787,2244374800,0,215009562,residential,,,False,,False,49.19279778023512,"LINESTRING (78.523664 17.3513177, 78.5236649 17.3517601)",,,,,,,,
308576224,2852505056,0,363335733,residential,,,False,,True,21.151319329397243,"LINESTRING (78.4554479 17.3448042, 78.4553231 17.3448536, 78.4552668 17.344883)",,,,,,,,
3602331019,3602330989,0,281255618,residential,,,False,,True,22.539413582213815,"LINESTRING (78.4297992 17.5124077, 78.4296923 17.5122325)",,,,,,,,
3670020582,2859438415,0,281984594,residential,,,False,,False,45.84345600218843,"LINESTRING (78.4263842 17.3794818, 78.4268139 17.3794393)",,,,,,,,
1595389444,1595389353,0,146263054,residential,,,False,,True,38.97241174007568,"LINESTRING (78.5810343 17.3717584, 78.5806673 17.3717458)",,,,,,,,
2802822773,4206259505,0,275620019,residential,,,False,,True,55.28746406387442,"LINESTRING (78.6090115 17.4647775, 78.6092007 17.4652408)",,,,,,,,
5563457537,321717642,0,313353057,primary,60,HITEC City–Kondapur Main Road,True,,False,15.924758461873743,"LINESTRING (78.3798084 17.453077, 78.3799009 17.4529642)",3,,,,,,,
3670020838,3579909771,0,352234690,residential,,,False,,False,32.266936846892136,"LINESTRING (78.4021772 17.3877316, 78.4020356 17.3874748)",,,,,,,,
3614497151,3614496924,0,355936400,residential,,,False,,True,102.69657892414904,"LINESTRING (78.4342904 17.5278203, 78.434414 17.5276723, 78.4344502 17.5275316, 78.4344958 17.5271953, 78.4345347 17.527107, 78.4346269 17.5269798)",,,,,,,,
2460248888,2460248890,0,238176678,residential,,Center Basti Road,False,,False,15.083024057833113,"LINESTRING (78.4959548 17.4165952, 78.4958164 17.4166262)",,,,,,,,
3602308089,3602307976,0,354538739,residential,,,False,,True,109.02653262273869,"LINESTRING (78.3309008 17.456299, 78.3309071 17.4559285, 78.3308559 17.4558174, 78.3308123 17.4557687, 78.3307325 17.4557387, 78.3303838 17.4556562)",,,,,,,,
2859385958,2857968735,0,28471534,tertiary,,,False,,False,25.361983139540463,"LINESTRING (78.491066 17.3384842, 78.491152 17.3382714)",,,,,,,,
12064177843,1596133868,0,252604840,residential,,,False,,True,109.08667639611816,"LINESTRING (78.5779317 17.3811441, 78.5780183 17.3811818, 78.5782471 17.3812813, 78.5788801 17.3815219)",,,,,,,,
2857968803,3059807864,0,281821480,residential,,,False,,True,62.4039465894286,"LINESTRING (78.4869701 17.3441998, 78.4863831 17.3442316)",,,,,,,,
2852473198,13388571866,0,281269673,living_street,,,False,,True,43.824594443787184,"LINESTRING (78.4203558 17.4042681, 78.4203462 17.4042673, 78.4200905 17.4043408, 78.4199939 17.4044051, 78.4199768 17.404412)",,,,,,,,
3614500846,3614500836,0,355933592,residential,,,False,,False,15.729150918055629,"LINESTRING (78.4410735 17.5396783, 78.4411271 17.5395464)",,,,,,,,
2725393780,2725393779,0,267058169,residential,,,False,,False,47.80540285414805,"LINESTRING (78.5860414 17.3199154, 78.5864909 17.3198891)",,,,,,,,
2245835100,13363526916,0,215166712,residential,,Road No 17,False,,False,34.8440889807076,"LINESTRING (78.5377626 17.3572518, 78.5380543 17.357108)",,,,,,,,
1333817369,2231827261,0,118626687,residential,,,False,,False,44.91596945588139,"LINESTRING (78.5326543 17.4476634, 78.5324558 17.4473066)",,,,,,,,
2249918315,312810381,0,355707677,residential,,,False,,True,49.2319710998927,"LINESTRING (78.5230204 17.370231, 78.5225723 17.3701164)",,,,,,,,
3598264160,4275283764,0,354035522,residential,,,False,,True,17.68439148542452,"LINESTRING (78.5477883 17.4516095, 78.5476246 17.4516396)",,,,,,,,
1332759424,1332764642,0,118511922,residential,,,False,,True,102.68347648985512,"LINESTRING (78.5328215 17.4528358, 78.532701 17.4524352, 78.5324075 17.4520129)",,,,,,,,
307050407,2245835492,0,537125301,tertiary,,,False,,False,114.77898166313132,"LINESTRING (78.5374467 17.3605678, 78.5375508 17.3606215, 78.5383606 17.3611192)",,,,,,,,
2231576983,2231577077,0,213469673,residential,,,False,,True,37.67440578808869,"LINESTRING (78.3201455 17.4745821, 78.320089 17.4749166)",,,,,,,,
2789776042,3598273527,0,274209144,residential,,,False,,False,14.370981095246549,"LINESTRING (78.4869762 17.4822857, 78.4871074 17.4822534)",,,,,,,,
308944690,3612572239,0,593134021,secondary,,,False,,True,68.49370194520675,"LINESTRING (78.4896283 17.4080258, 78.4896833 17.4075706, 78.4897112 17.4074151)",,,,,,,,
3612543457,2718862925,0,397432355,residential,,,False,,False,102.13227299816468,"LINESTRING (78.4445861 17.3316445, 78.4445977 17.3321434, 78.4446267 17.3321968, 78.4447012 17.3322302, 78.4449949 17.3322154)",,,,,,,,
1324641956,1324641960,0,117615010,residential,,,False,,True,44.98460396495092,"LINESTRING (78.5540125 17.3474408, 78.5543999 17.3472767)",,,,,,,,
2234142929,2234142907,0,213771097,residential,,,False,,False,189.1743709375441,"LINESTRING (78.5478578 17.490792, 78.5482986 17.4906461, 78.5484056 17.4905626, 78.549302 17.4898323)",,,,,,,,
12855112099,2244373447,0,1274790976,primary,,Bairamalguda Road,True,SH19,False,59.55421713138396,"LINESTRING (78.53062 17.3446096, 78.5311744 17.3445271)",,,,,,,,
4472935320,4472935319,0,"[267171113, 1190310687]",residential,,,False,,"[False, True]",91.08994100158073,"LINESTRING (78.5761228 17.3143506, 78.5759215 17.3145283, 78.5754689 17.3148805)",,,,,,,,
3665228679,3550345682,0,284420530,residential,,,False,,True,72.50049043378269,"LINESTRING (78.408758 17.5128788, 78.4081525 17.512576)",,,,,,,,
3550379611,3550379634,0,349092386,residential,,,False,,False,52.788713877310855,"LINESTRING (78.5877858 17.4923354, 78.587422 17.492312, 78.5874105 17.4924385)",,,,,,,,
2225435413,2225435435,0,212727750,residential,,,False,,False,66.01399102217768,"LINESTRING (78.5382658 17.4538436, 78.538295 17.4540706, 78.5383527 17.4544314)",,,,,,,,
3602310214,4328647026,0,354538158,residential,,,False,,False,59.9457714996164,"LINESTRING (78.3960428 17.4683177, 78.3961622 17.4683305, 78.396251 17.4683075, 78.3963158 17.4679765)",,,,,,,,
2234143305,5569790734,0,84529951,residential,,,False,,True,44.80109867455336,"LINESTRING (78.541184 17.4982388, 78.5413517 17.4986086)",,,,,,,,
11502454870,11502452659,0,396350769,living_street,,,False,,False,10.461141261881568,"LINESTRING (78.326536 17.4849956, 78.3266341 17.4849858)",,,,,,,,
1317228456,1317228453,0,116942123,residential,,,False,,False,37.42490449122317,"LINESTRING (78.4732068 17.391786, 78.4730351 17.391791, 78.4729888 17.3916978, 78.4729576 17.391635)",,,,,,,,
2782950390,2782950407,0,273446122,residential,,,False,,True,88.91872591052187,"LINESTRING (78.4866998 17.5150476, 78.4870407 17.5157782)",,,,,,,,
2744233412,3670019399,0,420448618,tertiary,,Kismatpur Rd,False,,True,11.812476811112427,"LINESTRING (78.4052388 17.3312612, 78.4051309 17.3312872)",,,,,,,,
312796875,2790072938,0,274242376,residential,,,False,,True,81.91277721337885,"LINESTRING (78.48684 17.3544025, 78.4863471 17.3545698, 78.4861098 17.3546407)",,,,,,,,
1578270743,2783285489,0,273481189,residential,,,False,,False,26.383084919309407,"LINESTRING (78.4158193 17.5043033, 78.4158934 17.5045298)",,,,,,,,
3602308387,1578542312,0,1189144228,residential,,,False,,False,50.84786046706365,"LINESTRING (78.3874695 17.4573751, 78.3879488 17.4573676)",,,,,,,,
2822548769,2822548786,0,678584201,tertiary,,,False,,True,62.84358553917146,"LINESTRING (78.4260017 17.4573086, 78.4254407 17.4574903)",,,,,,,,
1939290871,2236749554,0,183531610,residential,,,False,,False,60.07165036217248,"LINESTRING (78.5454715 17.4266187, 78.5460367 17.4265862)",,,,,,,,
5813304191,13266742018,0,1445956810,residential,,,False,,False,11.363278329106684,"LINESTRING (78.3339521 17.4354156, 78.333927 17.4354423, 78.3339019 17.4354554, 78.3338634 17.4354686)",,,,,,,,
1891718071,1891718076,0,354058315,residential,,,False,,False,26.33825469674257,"LINESTRING (78.5519163 17.3747645, 78.5516721 17.3747222)",,,,,,,,
309707337,309707347,0,309140384,residential,,,False,,True,87.8559908657165,"LINESTRING (78.5138359 17.4092991, 78.5130694 17.409598)",,,,,,,,
739161134,2855045990,0,58230916,residential,,,False,,True,59.90906638747268,"LINESTRING (78.4550263 17.4100186, 78.4548826 17.4101378, 78.4545358 17.410272)",,,,,,,,
1293161438,11461185257,0,352235601,residential,,,False,,True,49.715217033222,"LINESTRING (78.3955999 17.4016107, 78.3951526 17.4017438)",,,,,,,,
1321851942,1321979301,0,334712563,residential,,,False,,False,30.006039899902827,"LINESTRING (78.4310988 17.3789427, 78.4313804 17.3789183)",,,,,,,,
1347500052,2229000606,0,310919295,residential,,,False,,False,54.18557747863655,"LINESTRING (78.3641098 17.4948251, 78.3641391 17.4943386)",,permissive,,,,,,
2857968743,2814968302,0,276929713,residential,,,False,,False,86.32649280672783,"LINESTRING (78.4900389 17.3387811, 78.4892348 17.3388976)",,,,,,,,
3669686904,3602491520,0,267611674,residential,,,False,,False,10.116637556603374,"LINESTRING (78.4412131 17.3028408, 78.4411727 17.3029232)",,,,,,,,
2593937227,2593937229,0,318616732,secondary,50.0,,False,,False,39.426652458898175,"LINESTRING (78.6005653 17.4587707, 78.600211 17.4588779)",,,,,,,,
2739329200,3579904450,0,268593376,residential,,,False,,False,72.87208725405719,"LINESTRING (78.4184804 17.3613478, 78.4185937 17.3613267, 78.4189677 17.361242, 78.4191515 17.3612101)",,,,,,,,
2783189622,3598286298,0,824660516,tertiary,,,False,,True,46.05318513485099,"LINESTRING (78.5119342 17.5176732, 78.5123663 17.5176315)",,,,,,,,
2859816274,2859816255,0,334712534,residential,,,False,,True,31.59932767099728,"LINESTRING (78.4304467 17.3782577, 78.4304845 17.3781283, 78.4304914 17.3779786)",,,,,,,,
2744379727,2744379735,0,269144369,residential,,,False,,False,53.04748903670859,"LINESTRING (78.4886135 17.3254772, 78.4891062 17.325557)",,,,,,,,
1750164495,3602314591,0,163284891,residential,,,False,,False,30.95132172206458,"LINESTRING (78.3816764 17.4824649, 78.3814016 17.4825586)",,,,,,,,
2857326811,1883524567,0,"[232038377, 1424050494]",tertiary,,MCH Market road,False,,"[False, True]",58.52953478129841,"LINESTRING (78.4486102 17.4339923, 78.4484422 17.4342377, 78.4484204 17.4342999, 78.4484081 17.4343551, 78.4483966 17.4344658)",,,,,,,,
7672771781,7673086739,0,821748913,residential,,,False,,False,49.74090322701898,"LINESTRING (78.3563132 17.4771748, 78.3562732 17.4767291)",,,,,,,,
3579900233,3579900242,0,352232753,residential,,,False,,True,81.27258652483896,"LINESTRING (78.3865245 17.3173071, 78.3865257 17.318038)",,,,,,,,
